Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type,MANUAL_Present_In_Note_Evidence,MANUAL_Present_In_Note_Support
HP:0000418,Flat nasal bridge,Narrow nasal ridge,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000417,Flat nasal bridge,Slender nose,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000412,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,2,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000408,Flat nasal bridge,Progressive sensorineural hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000405,Flat nasal bridge,Conductive hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000340,Flat nasal bridge,Sloping forehead,Name Mismatch,TRUE,Flat nasal bridge,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005294,Flat nasal bridge,Arterial dissection,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005281,Flat nasal bridge,Hypoplastic nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0003195,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005280,Flat nasal bridge,Depressed nasal bridge,Synonym,TRUE,Flat nasal bridge,1,sim2,TRUE,None,TRUE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000330,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000346,Flat nasal bridge,Whistling appearance,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000347,Flat nasal bridge,Micrognathia,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000411,Flat nasal bridge,Protruding ear,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000414,Flat nasal bridge,Bulbous nose,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000420,Flat nasal bridge,Short nasal septum,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000426,Flat nasal bridge,Prominent nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000427,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000428,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000432,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000290,Flat nasal bridge,Abnormal forehead morphology,Name Mismatch,TRUE,Flat nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000425,Flattened nasal bridge,,Invalid ID,FALSE,Flattened nasal bridge,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005882,Fracture of the clavicle,Dermatoglyphic variants,Name Mismatch,TRUE,Fracture of the clavicle,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0000893,Fracture of the clavicle,Bulging of the costochondral junction,Name Mismatch,TRUE,Fracture of the clavicle,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0000913,Fracture of the clavicle,Posterior rib fusion,Name Mismatch,TRUE,Fracture of the clavicle,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0000922,Fracture of the clavicle,Posterior rib cupping,Name Mismatch,TRUE,Fracture of the clavicle,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,He has a history of clavicular fracture from an ATV accident when he was 8 years old.,direct
HP:0002761,Generalized joint hypermobility,Generalized joint hypermobility,Exact Match,TRUE,Generalized joint hypermobility,1,sim2,TRUE,None,TRUE,TRUE,0,"17-year-old male with multiple systemic features suggestive of Marfan syndrome, including tall stature with increased arm-span-to-height ratio, positive wrist/thumb signs, scoliosis, pectus deformity, myopia, and joint hypermobility.",direct
HP:0001388,Generalized joint hypermobility,obsolete Joint laxity,Name Mismatch,TRUE,Generalized joint hypermobility,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"17-year-old male with multiple systemic features suggestive of Marfan syndrome, including tall stature with increased arm-span-to-height ratio, positive wrist/thumb signs, scoliosis, pectus deformity, myopia, and joint hypermobility.",direct
HP:0011755,Growth acceleration,Ectopic posterior pituitary,Name Mismatch,TRUE,Growth acceleration,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Reports rapid interval growth.,direct
HP:0001548,Growth acceleration,Overgrowth,Name Mismatch,TRUE,Growth acceleration,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,Reports rapid interval growth.,direct
HP:0001550,Growth acceleration,,Invalid ID,FALSE,Growth acceleration,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,Reports rapid interval growth.,direct
HP:0001576,Growth acceleration,,Invalid ID,FALSE,Growth acceleration,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,Reports rapid interval growth.,direct
HP:0001578,Growth acceleration,,Invalid ID,FALSE,Growth acceleration,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,Reports rapid interval growth.,direct
HP:0030148,Heart murmur,Heart murmur,Exact Match,TRUE,Heart murmur,5,sim2,TRUE,None,TRUE,TRUE,0,"Cardio: RRR, holosystolic murmur",direct
HP:0001626,Heart murmur,Abnormality of the cardiovascular system,Name Mismatch,TRUE,Heart murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001627,Heart murmur,Abnormal heart morphology,Name Mismatch,TRUE,Heart murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0003143,Heart murmur,,Invalid ID,FALSE,Heart murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010455,Heart murmur,Steep acetabular roof,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010453,Heart murmur,Pelvic bone asymmetry,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0003144,Heart murmur,Increased serum serotonin,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010459,Heart murmur,True hermaphroditism,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0011675,Heart murmur,Arrhythmia,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0030680,Heart murmur,Abnormal cardiovascular system morphology,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001652,Heart murmur,,Invalid ID,FALSE,Heart murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001656,Heart murmur,,Invalid ID,FALSE,Heart murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0002088,Heart murmur,Abnormal lung morphology,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001629,Heart murmur,Ventricular septal defect,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001631,Heart murmur,Atrial septal defect,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001633,Heart murmur,Abnormal mitral valve morphology,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001638,Heart murmur,Cardiomyopathy,Name Mismatch,TRUE,Heart murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001624,Heart murmur,,Invalid ID,FALSE,Heart murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0000218,High arched palate,High palate,Synonym,TRUE,High arched palate,3,sim2,TRUE,None,TRUE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000219,High arched palate,Thin upper lip vermilion,Name Mismatch,TRUE,High arched palate,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000258,High arched palate,,Invalid ID,FALSE,High arched palate,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000218,High palate,High palate,Exact Match,TRUE,High palate,9,sim2,TRUE,None,TRUE,TRUE,0,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0002705,High palate,"High, narrow palate",Name Mismatch,TRUE,High palate,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000218,"High palate - DIRECT (""high arched palate"")",High palate,Name Mismatch,TRUE,High palate - DIRECT,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000218,"High palate (from ""high arched palate"") - Direct",High palate,Name Mismatch,TRUE,High palate - Direct,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000218,"High, arched palate",High palate,Synonym,TRUE,"High, arched palate",1,sim2,TRUE,None,TRUE,TRUE,0,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0002705,"High, narrow palate","High, narrow palate",Exact Match,TRUE,"High, narrow palate",1,sim2,TRUE,None,TRUE,FALSE,0,,direct
HP:0000218,High-arched palate,High palate,Synonym,TRUE,High-arched palate,4,sim2,TRUE,None,TRUE,TRUE,0,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000219,High-arched palate,Thin upper lip vermilion,Name Mismatch,TRUE,High-arched palate,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000213,High-arched palate,,Invalid ID,FALSE,High-arched palate,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0002553,High-arched palate,Highly arched eyebrow,Name Mismatch,TRUE,High-arched palate,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0002705,High-arched palate,"High, narrow palate",Name Mismatch,TRUE,High-arched palate,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0000258,Highly arched palate,,Invalid ID,FALSE,Highly arched palate,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0001648,Holosystolic cardiac murmur,Cor pulmonale,Name Mismatch,TRUE,Holosystolic cardiac murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0031667,Holosystolic murmur,Holosystolic murmur,Exact Match,TRUE,Holosystolic murmur,5,sim2,TRUE,None,TRUE,TRUE,0,"Cardio: RRR, holosystolic murmur",direct
HP:0001657,Holosystolic murmur,Prolonged QT interval,Name Mismatch,TRUE,Holosystolic murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0030149,Holosystolic murmur,Cardiogenic shock,Name Mismatch,TRUE,Holosystolic murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001627,Holosystolic murmur,Abnormal heart morphology,Name Mismatch,TRUE,Holosystolic murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001628,Holosystolic murmur,,Invalid ID,FALSE,Holosystolic murmur,2,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032049,Holosystolic murmur,Focal cortical dysplasia type Ib,Name Mismatch,TRUE,Holosystolic murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032064,Holosystolic murmur,Gastrointestinal eosinophilia,Name Mismatch,TRUE,Holosystolic murmur,2,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004318,Holosystolic murmur,,Invalid ID,FALSE,Holosystolic murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010455,Holosystolic murmur,Steep acetabular roof,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010454,Holosystolic murmur,Acetabular spurs,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010453,Holosystolic murmur,Pelvic bone asymmetry,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010447,Holosystolic murmur,Anal fistula,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010438,Holosystolic murmur,Abnormal ventricular septum morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004332,Holosystolic murmur,Abnormal lymphocyte morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004313,Holosystolic murmur,Decreased circulating immunoglobulin concentration,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004419,Holosystolic murmur,Recurrent thrombophlebitis,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004414,Holosystolic murmur,Abnormality of the pulmonary artery,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004396,Holosystolic murmur,Poor appetite,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0004390,Holosystolic murmur,Hamartomatous polyposis,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0031627,Holosystolic murmur,Globus pallidus calcification,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032087,Holosystolic murmur,Aortic laminar medial collapse,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0033715,Holosystolic murmur,Hippocampal sclerosis,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032095,Holosystolic murmur,,Invalid ID,FALSE,Holosystolic murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032338,Holosystolic murmur,Oligoclonal elevated circulating IgE concentration,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032371,Holosystolic murmur,Isoleucinuria,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0032394,Holosystolic murmur,Mesial parasagittal subcortical heterotopia,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0011675,Holosystolic murmur,Arrhythmia,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0012228,Holosystolic murmur,Tension-type headache,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010931,Holosystolic murmur,Abnormal blood sodium concentration,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0010937,Holosystolic murmur,Abnormal nasal skeleton morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0030972,Holosystolic murmur,Abnormal systemic blood pressure,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0030147,Holosystolic murmur,Truncal titubation,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0030680,Holosystolic murmur,Abnormal cardiovascular system morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0030682,Holosystolic murmur,Left ventricular noncompaction,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001680,Holosystolic murmur,Coarctation of aorta,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001663,Holosystolic murmur,Ventricular fibrillation,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001671,Holosystolic murmur,Abnormal cardiac septum morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001655,Holosystolic murmur,Patent foramen ovale,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001654,Holosystolic murmur,Abnormal heart valve morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001658,Holosystolic murmur,Myocardial infarction,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001659,Holosystolic murmur,Aortic regurgitation,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001645,Holosystolic murmur,Sudden cardiac death,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001632,Holosystolic murmur,,Invalid ID,FALSE,Holosystolic murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001626,Holosystolic murmur,Abnormality of the cardiovascular system,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001629,Holosystolic murmur,Ventricular septal defect,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001630,Holosystolic murmur,,Invalid ID,FALSE,Holosystolic murmur,1,sim2,FALSE,Invalid ID,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001633,Holosystolic murmur,Abnormal mitral valve morphology,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001636,Holosystolic murmur,Tetralogy of Fallot,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0001638,Holosystolic murmur,Cardiomyopathy,Name Mismatch,TRUE,Holosystolic murmur,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"Cardio: RRR, holosystolic murmur",direct
HP:0031667,Holosystolic murmur - DIRECT,Holosystolic murmur,Name Mismatch,TRUE,Holosystolic murmur - DIRECT,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"Cardio: RRR, holosystolic murmur",direct
HP:0031667,"Holosystolic murmur (from ""holosystolic murmur"") - Direct",Holosystolic murmur,Name Mismatch,TRUE,Holosystolic murmur - Direct,1,sim2,FALSE,Check Mapping,FALSE,TRUE,0,"Cardio: RRR, holosystolic murmur",direct
HP:0001376,Hypermobile joints,Limitation of joint mobility,Name Mismatch,TRUE,Hypermobile joints,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"17-year-old male with multiple systemic features suggestive of Marfan syndrome, including tall stature with increased arm-span-to-height ratio, positive wrist/thumb signs, scoliosis, pectus deformity, myopia, and joint hypermobility.",direct
HP:0000407,Hypoplasia of the nasal bridge,Sensorineural hearing impairment,Name Mismatch,TRUE,Hypoplasia of the nasal bridge,1,sim2,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Deep set eyes, Normocephalic, atraumatic, normal hair distribution, flat nasal bridge, thin upper lip, high arched palate.",direct
HP:0005281,Hypoplastic nasal bridge,Hypoplastic nasal bridge,Exact Match,TRUE,Hypoplastic nasal bridge,1,sim2,TRUE,None,TRUE,FALSE,0,,direct
HP:0000821,Hypothyroidism,Hypothyroidism,Exact Match,TRUE,Hypothyroidism,1,sim2,TRUE,None,TRUE,FALSE,3,,
HP:0012771,Increased arm span,Increased arm span,Exact Match,TRUE,Increased arm span,5,sim2,TRUE,None,TRUE,TRUE,0,"tall stature with increased arm-span-to-height ratio,",direct
