Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type,MANUAL_Present_In_Note_Evidence,MANUAL_Present_In_Note_Support
HP:0000954,Single transverse palmar crease (Directly stated),Single transverse palmar crease,Exact Match,TRUE,Single transverse palmar crease,1,sim3,TRUE,None,TRUE,TRUE,0,"Musculoskeletal: Generalized hypotonia, no joint hypermobility, single palmar crease bilaterally, clinodactyly of fifth fingers.",direct
HP:0002015,Feeding difficulties,Dysphagia,Name Mismatch,TRUE,Feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0001798,Feeding difficulties,Anonychia,Name Mismatch,TRUE,Feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0001538,Feeding difficulties,Protuberant abdomen,Name Mismatch,TRUE,Feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0012619,Feeding difficulties,Multiple bladder diverticula,Name Mismatch,TRUE,Feeding difficulties,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0000954,Single transverse palpebral crease,Single transverse palmar crease,Name Mismatch,TRUE,Single transverse palpebral crease,1,sim3,FALSE,Check Mapping,FALSE,FALSE,0,,direct
HP:0000977,Soft skin,Soft skin,Exact Match,TRUE,Soft skin,6,sim3,TRUE,None,TRUE,TRUE,0,"Skin: No rash, jaundice, or café-au-lait spots. Soft, velvety skin texture.",direct
HP:0001537,Feeding difficulties in infancy,Umbilical hernia,Name Mismatch,TRUE,Feeding difficulties in infancy,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002194,Feeding difficulties in infancy,Delayed gross motor development,Name Mismatch,TRUE,Feeding difficulties in infancy,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0011968,Feeding difficulties in infancy,Feeding difficulties,Name Mismatch,TRUE,Feeding difficulties in infancy,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0008872,"Feeding difficulties in infancy - Yes, from Hx (NICU stay).",Feeding difficulties in infancy,Name Mismatch,TRUE,"Feeding difficulties in infancy - Yes, from Hx.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0000977,Velvety skin,Soft skin,Synonym,TRUE,Velvety skin,2,sim3,TRUE,None,TRUE,TRUE,0,"Skin: No rash, jaundice, or café-au-lait spots. Soft, velvety skin texture.",direct
HP:0001252,Hypotonia,Hypotonia,Exact Match,TRUE,Hypotonia,8,sim3,TRUE,None,TRUE,TRUE,0,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001252,Muscle hypotonia,Hypotonia,Synonym,TRUE,Muscle hypotonia,1,sim3,TRUE,None,TRUE,TRUE,0,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001252,Muscular hypotonia,Hypotonia,Synonym,TRUE,Muscular hypotonia,5,sim3,TRUE,None,TRUE,TRUE,0,Musculoskeletal: Generalized hypotonia.,direct
HP:0000448,Flat nasal bridge,Prominent nose,Name Mismatch,TRUE,Flat nasal bridge,3,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000431,Flat nasal bridge,Wide nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,3,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000417,Flat nasal bridge,Slender nose,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000346,Flat nasal bridge,Whistling appearance,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000340,Flat nasal bridge,Sloping forehead,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000407,Flat nasal bridge,Sensorineural hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000427,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,2,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001263,Developmental delay,Global developmental delay,Synonym,TRUE,Developmental delay,3,sim3,TRUE,None,TRUE,TRUE,0,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0000428,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,2,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000410,Flat nasal bridge,Mixed hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000429,Flat nasal bridge,Abnormal morphology of the nasal alae,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000408,Flat nasal bridge,Progressive sensorineural hearing impairment,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000436,Flat nasal bridge,Abnormal nasal tip morphology,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000438,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,2,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000414,Flat nasal bridge,Bulbous nose,Name Mismatch,TRUE,Flat nasal bridge,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0003194,Flat nasal bridge,Short nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0005281,Flat nasal bridge,Hypoplastic nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0005284,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0003195,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000347,Flat nasal bridge,Micrognathia,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000291,Flat nasal bridge,Abnormality of facial adipose tissue,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000412,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000416,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000421,Flat nasal bridge,Epistaxis,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000426,Flat nasal bridge,Prominent nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000430,Flat nasal bridge,Underdeveloped nasal alae,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000446,Flat nasal bridge,Narrow nasal bridge,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000411,Flat nasal bridge,Protruding ear,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000409,Flat nasal bridge,,Invalid ID,FALSE,Flat nasal bridge,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000280,Flat nasal bridge,Coarse facial features,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000458,Flat nasal bridge,Anosmia,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000463,Flat nasal bridge,Anteverted nares,Name Mismatch,TRUE,Flat nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000408,Flattened nasal bridge,Progressive sensorineural hearing impairment,Name Mismatch,TRUE,Flattened nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001263,Global developmental delay,Global developmental delay,Exact Match,TRUE,Global developmental delay,10,sim3,TRUE,None,TRUE,TRUE,0,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0001252,Generalized hypotonia,Hypotonia,Name Mismatch,TRUE,Generalized hypotonia,3,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Musculoskeletal: Generalized hypotonia.,direct
HP:0001290,"Generalized hypotonia - Yes, stated multiple times.",Generalized hypotonia,Name Mismatch,TRUE,"Generalized hypotonia - Yes, stated multiple times.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Musculoskeletal: Generalized hypotonia.,direct
HP:0001263,Global developmental delay (Direct - motor and speech delay noted),Global developmental delay,Exact Match,TRUE,Global developmental delay,1,sim3,TRUE,None,TRUE,TRUE,0,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0001263,Global developmental delay (Direct),Global developmental delay,Exact Match,TRUE,Global developmental delay,1,sim3,TRUE,None,TRUE,TRUE,0,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0001263,Global developmental delay (Directly stated and supported by milestones),Global developmental delay,Exact Match,TRUE,Global developmental delay,1,sim3,TRUE,None,TRUE,TRUE,0,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0001262,Global developmental delay,Excessive daytime somnolence,Name Mismatch,TRUE,Global developmental delay,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0000723,Global developmental delay,Restrictive behavior,Name Mismatch,TRUE,Global developmental delay,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Diagnosis: Down syndrome (trisomy 21), confirmed by karyotype; hypotonia, developmental delay",direct
HP:0001263,"Global developmental delay - Yes, evidenced by motor and speech delay.",Global developmental delay,Name Mismatch,TRUE,"Global developmental delay - Yes, evidenced by motor and speech delay.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Developmental delay (motor and speech),direct
HP:0001270,Motor delay,Motor delay,Exact Match,TRUE,Motor delay,9,sim3,TRUE,None,TRUE,TRUE,0,Problem List: - Down syndrome (trisomy 21) - Generalized hypotonia - Developmental delay (motor and speech),direct
HP:0001270,"Motor delay (Direct, specific instance of GDD)",Motor delay,Exact Match,TRUE,Motor delay,1,sim3,TRUE,None,TRUE,TRUE,0,Problem List: - Down syndrome (trisomy 21) - Generalized hypotonia - Developmental delay (motor and speech),direct
HP:0001270,Motor delay (not sitting independently at 1 year),Motor delay,Exact Match,TRUE,Motor delay,1,sim3,TRUE,None,TRUE,TRUE,0,Problem List: - Down syndrome (trisomy 21) - Generalized hypotonia - Developmental delay (motor and speech),direct
HP:0001270,"Motor delay (Supported by ""not sitting independently"")",Motor delay,Exact Match,TRUE,Motor delay,1,sim3,TRUE,None,TRUE,TRUE,0,Problem List: - Down syndrome (trisomy 21) - Generalized hypotonia - Developmental delay (motor and speech),direct
HP:0001290,Generalized hypotonia,Generalized hypotonia,Exact Match,TRUE,Generalized hypotonia,8,sim3,TRUE,None,TRUE,TRUE,0,Musculoskeletal: Generalized hypotonia.,direct
HP:0002705,High arched palate,"High, narrow palate",Name Mismatch,TRUE,High arched palate,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001767,High arched palate,,Invalid ID,FALSE,High arched palate,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000219,High arched palate,Thin upper lip vermilion,Name Mismatch,TRUE,High arched palate,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000210,High arched palate,,Invalid ID,FALSE,High arched palate,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000213,High arched palate,,Invalid ID,FALSE,High arched palate,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000220,High arched palate,Velopharyngeal insufficiency,Name Mismatch,TRUE,High arched palate,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001290,Generalized hypotonia (Direct),Generalized hypotonia,Exact Match,TRUE,Generalized hypotonia,1,sim3,TRUE,None,TRUE,TRUE,0,Musculoskeletal: Generalized hypotonia.,direct
HP:0000213,High palate,,Invalid ID,FALSE,High palate,1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000219,High palate,Thin upper lip vermilion,Name Mismatch,TRUE,High palate,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000218,"High palate - Yes, ""high arched palate"" from exam.",High palate,Name Mismatch,TRUE,"High palate - Yes, ""high arched palate"" from exam.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001290,Generalized hypotonia (Directly stated),Generalized hypotonia,Exact Match,TRUE,Generalized hypotonia,1,sim3,TRUE,None,TRUE,TRUE,0,Musculoskeletal: Generalized hypotonia.,direct
HP:0001319,Congenital hypotonia,Neonatal hypotonia,Synonym,TRUE,Congenital hypotonia,1,sim3,TRUE,None,TRUE,TRUE,0,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001319,Neonatal hypotonia,Neonatal hypotonia,Exact Match,TRUE,Neonatal hypotonia,4,sim3,TRUE,None,TRUE,TRUE,0,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001508,Failure to thrive,Failure to thrive,Exact Match,TRUE,Failure to thrive,2,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0001508,"Failure to thrive (Direct, from ""slow weight gain"")",Failure to thrive,Exact Match,TRUE,Failure to thrive,1,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0000258,"High, arched palate",,Invalid ID,FALSE,"High, arched palate",1,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001508,"Failure to thrive (for ""slow weight gain"")",Failure to thrive,Exact Match,TRUE,Failure to thrive,1,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0001508,Poor weight gain,Failure to thrive,Synonym,TRUE,Poor weight gain,1,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0000213,High-arched palate,,Invalid ID,FALSE,High-arched palate,2,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000211,High-arched palate,Trismus,Name Mismatch,TRUE,High-arched palate,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000210,High-arched palate,,Invalid ID,FALSE,High-arched palate,2,sim3,FALSE,Invalid ID,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000219,High-arched palate,Thin upper lip vermilion,Name Mismatch,TRUE,High-arched palate,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0002705,High-arched palate,"High, narrow palate",Name Mismatch,TRUE,High-arched palate,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000212,High-arched palate,Gingival overgrowth,Name Mismatch,TRUE,High-arched palate,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000218,Highly arched palate,High palate,Name Mismatch,TRUE,Highly arched palate,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0011463,History of neonatal intensive care,Childhood onset,Name Mismatch,TRUE,History of neonatal intensive care,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0033355,History of neonatal respiratory distress,Increased urine deoxypyridinoline level,Name Mismatch,TRUE,History of neonatal respiratory distress,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"History of mild neonatal respiratory distress, resolved.",direct
HP:0000417,Hypoplasia of nasal bridge,Slender nose,Name Mismatch,TRUE,Hypoplasia of nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0000426,Hypoplastic nasal bridge,Prominent nasal bridge,Name Mismatch,TRUE,Hypoplastic nasal bridge,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"HEENT: Brachycephaly, upslanting palpebral fissures, epicanthal folds, small ears, flat nasal bridge, protruding tongue, high arched palate.",direct
HP:0001518,Low birth weight,Small for gestational age,Synonym,TRUE,Low birth weight,1,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0000820,Hypothyroidism,Abnormality of the thyroid gland,Name Mismatch,TRUE,Hypothyroidism,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated  Free T4: 0.6 ng/dL (0.8–2.0 ng/dL) – Low,inferred
HP:0000832,Hypothyroidism,Primary hypothyroidism,Name Mismatch,TRUE,Hypothyroidism,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated  Free T4: 0.6 ng/dL (0.8–2.0 ng/dL) – Low,inferred
HP:0000822,Hypothyroidism,Hypertension,Name Mismatch,TRUE,Hypothyroidism,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated  Free T4: 0.6 ng/dL (0.8–2.0 ng/dL) – Low,inferred
HP:0000821,"Hypothyroidism - Yes, inferred from labs (high TSH, low T4), despite the conflicting sentence in the assessment which I will ignore in favor of the objective data.",Hypothyroidism,Name Mismatch,TRUE,"Hypothyroidism - Yes, inferred from labs, despite the conflicting sentence in the assessment which I will ignore in favor of the objective data.",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated  Free T4: 0.6 ng/dL (0.8–2.0 ng/dL) – Low,inferred
HP:0001518,"Low birth weight (2.8 kg at 38 weeks, ~10th percentile)",Small for gestational age,Synonym,TRUE,Low birth weight,1,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0001518,Small for gestational age,Small for gestational age,Exact Match,TRUE,Small for gestational age,2,sim3,TRUE,None,TRUE,FALSE,0,,inferred
HP:0001531,Poor weight gain in infancy,Failure to thrive in infancy,Name Mismatch,TRUE,Poor weight gain in infancy,1,sim3,FALSE,Check Mapping,FALSE,FALSE,0,,inferred
HP:0001742,Nasal congestion,Nasal congestion,Exact Match,TRUE,Nasal congestion,1,sim3,TRUE,None,TRUE,TRUE,0,Parents report mild nasal congestion.,direct
HP:0002098,Respiratory distress,Respiratory distress,Exact Match,TRUE,Respiratory distress,3,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0002119,"Hypothyroidism (primary), based on elevated TSH and low free T4",Ventriculomegaly,Name Mismatch,TRUE,"Hypothyroidism, based on elevated TSH and low free T4",1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated  Free T4: 0.6 ng/dL (0.8–2.0 ng/dL) – Low,inferred
HP:0002098,"Respiratory distress (neonatal, resolved)",Respiratory distress,Exact Match,TRUE,Respiratory distress,1,sim3,TRUE,None,TRUE,TRUE,0,She spent 5 days in the NICU for mild respiratory distress and feeding difficulties.,direct
HP:0001250,Hypotonia,Seizure,Name Mismatch,TRUE,Hypotonia,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001290,Hypotonia,Generalized hypotonia,Name Mismatch,TRUE,Hypotonia,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001263,Hypotonia,Global developmental delay,Name Mismatch,TRUE,Hypotonia,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth",direct
HP:0001251,Hypotonia,Ataxia,Name Mismatch,TRUE,Hypotonia,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth",direct
HP:0009045,Inability to sit,Exercise-induced rhabdomyolysis,Name Mismatch,TRUE,Inability to sit,2,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth, and is not yet sitting independently.",direct
HP:0008848,Inability to sit,Moderately short stature,Name Mismatch,TRUE,Inability to sit,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,"Parents report Emily has hypotonia, noted since birth, and is not yet sitting independently.",direct
HP:0002925,Increased circulating thyroid stimulating hormone concentration,Elevated circulating thyroid-stimulating hormone concentration,Name Mismatch,TRUE,Increased circulating thyroid stimulating hormone concentration,1,sim3,FALSE,Check Mapping,FALSE,TRUE,1,Thyroid Function Tests:  TSH: 12.5 mIU/L (1.7–9.1 mIU/L) – Elevated,direct
