Normalized_ID,Raw_Term,Official_Term_Name,Status,Is_Valid_ID,Cleaned_Term_Used,Frequency_Count,Model,Ontology_Match_Check,Suggested_Error_Type,MANUAL_Is_Real_Term,MANUAL_Present_In_Note,MANUAL_Error_Type
HP:0011587,Aortic arch hypoplasia,Abnormal branching pattern of the aortic arch,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0011451,Primary microcephaly,Primary microcephaly,Exact Match,True,Primary microcephaly,1,sim4,True,None,True,,
HP:0011425,Small placenta,Fetal ultrasound soft marker,Name Mismatch,True,Small placenta,1,sim4,False,Check Mapping,False,,
HP:0011361,Simplified helices,Congenital abnormal hair pattern,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0011360,Simplified helices,Acquired abnormal hair pattern,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0011360,Dysplastic helix,Acquired abnormal hair pattern,Name Mismatch,True,Dysplastic helix,1,sim4,False,Check Mapping,False,,
HP:0011355,Hypoplastic left heart syndrome,Localized skin lesion,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0011355,Ambiguous genitalia,Localized skin lesion,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0011311,Congenital heart disease,Sydney crease,Name Mismatch,True,Congenital heart disease,1,sim4,False,Check Mapping,False,,
HP:0011303,Widely spaced nipples,Convex contour of sole,Name Mismatch,True,Widely spaced nipples,1,sim4,False,Check Mapping,False,,
HP:0011298,Simplified helices,Prominent digit pad,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0011298,Simplified helical folds,Prominent digit pad,Name Mismatch,True,Simplified helical folds,1,sim4,False,Check Mapping,False,,
HP:0011297,Simplified helices,Abnormal digit morphology,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0011263,Proportionate short stature,Forward facing earlobe,Name Mismatch,True,Proportionate short stature,1,sim4,False,Check Mapping,False,,
HP:0011252,Hypoplastic mitral valve,Cryptotia,Name Mismatch,True,Hypoplastic mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011249,Hypoplastic aortic valve,Absent antitragus,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011228,Hypoplasia of the aortic valve,Horizontal eyebrow,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011221,Mild micrognathia,Vertical forehead creases,Name Mismatch,True,Mild micrognathia,1,sim4,False,Check Mapping,False,,
HP:0011189,Short stature,Bilateral multifocal epileptiform discharges,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0011425,Symmetrically small for gestational age,Fetal ultrasound soft marker,Name Mismatch,True,Symmetrically small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0011458,Mild dysmorphic facial features,Abdominal symptom,Name Mismatch,True,Mild dysmorphic facial features,1,sim4,False,Check Mapping,False,,
HP:0011101,Simplified helices,,Invalid ID,False,Simplified helices,1,sim4,False,Invalid ID,False,,
HP:0011460,Fetus small for gestational age,Embryonal onset,Name Mismatch,True,Fetus small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0011570,Congenital mitral stenosis,Congenital mitral stenosis,Exact Match,True,Congenital mitral stenosis,1,sim4,True,None,True,,
HP:0011567,Left ventricular outflow tract obstruction,Sinus venosus atrial septal defect,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011567,Hypoplastic aortic valve,Sinus venosus atrial septal defect,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011565,Left ventricular outflow tract obstruction,Common atrium,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0011564,Hypoplastic aortic valve,Mitral valve arcade,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011563,Hypoplastic aortic valve,Abnormal ventriculoarterial connection,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011560,Hypoplastic aortic arch,Mitral atresia,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011546,Hypoplastic aortic arch,Abnormal atrioventricular connection,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0011546,Aortic arch hypoplasia,Abnormal atrioventricular connection,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0011544,Mild posterior labial fusion,L-looping of the right ventricle,Name Mismatch,True,Mild posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0011528,Hypoplasia of the mitral valve,Solitary congenital hypertrophy of retinal pigment epithelium,Name Mismatch,True,Hypoplasia of the mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011521,Mitral valve hypoplasia,Deuteranopia,Name Mismatch,True,Mitral valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0011516,Hypoplasia of the mitral valve,Achromatopsia,Name Mismatch,True,Hypoplasia of the mitral valve,1,sim4,False,Check Mapping,False,,
HP:0011515,Hypoplasia of the aortic valve,Abnormal stereopsis,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011514,Hypoplasia of the aortic valve,Abnormality of binocular vision,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011479,Low posterior labial fusion,Abnormal lacrimal punctum morphology,Name Mismatch,True,Low posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0011463,Ambiguous genitalia,Childhood onset,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0011186,Short stature (based on height < 1st percentile and Z ≈ -3.8),Focal epileptiform discharges with limited propagation to contralateral hemisphere,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0011061,"Ambiguous genitalia, female",Abnormality of dental structure,Name Mismatch,True,"Ambiguous genitalia, female",1,sim4,False,Check Mapping,False,,
HP:0010518,Left ventricular outflow tract obstruction,Thyroglossal cyst,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0010876,"Hypoplastic left heart syndrome (based on echocardiogram findings indicating hypoplastic aortic arch, VSD, LVOT narrowing with valve hypoplasia)",Abnormal circulating protein concentration,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0010875,Aortic valve hypoplasia,Chaddock reflex,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010874,Aortic valve hypoplasia,Tendon xanthomatosis,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010873,Hypoplasia of the aortic valve,Cervical spinal cord atrophy,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0010871,Aortic valve hypoplasia,Sensory ataxia,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010867,Hypoplastic labia majora,Dyssynergia,Name Mismatch,True,Hypoplastic labia majora,1,sim4,False,Check Mapping,False,,
HP:0010853,Mild posterior labial fusion,EEG with periodic lateralized epileptiform discharges,Name Mismatch,True,Mild posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0010846,Narrowed left ventricular outflow tract,EEG with persistent abnormal rhythmic activity,Name Mismatch,True,Narrowed left ventricular outflow tract,1,sim4,False,Check Mapping,False,,
HP:0010790,"Hypertrophic cardiomyopathy, unspecified",Hypoplasia of the Leydig cells,Name Mismatch,True,"Hypertrophic cardiomyopathy, unspecified",1,sim4,False,Check Mapping,False,,
HP:0010778,Hypoplastic aortic arch,Tracheomegaly,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010777,Borderline clitoromegaly,Bronchomegaly,Name Mismatch,True,Borderline clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0010774,Hypoplastic left heart syndrome,Cor triatriatum,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0010637,Bilateral hypoplasia of the labia majora,Conjunctival amyloidosis,Name Mismatch,True,Bilateral hypoplasia of the labia majora,1,sim4,False,Check Mapping,False,,
HP:0010603,Hypoplasia of the labia majora,Odontogenic keratocysts of the jaw,Name Mismatch,True,Hypoplasia of the labia majora,1,sim4,False,Check Mapping,False,,
HP:0010586,Labial fusion,,Invalid ID,False,Labial fusion,1,sim4,False,Invalid ID,False,,
HP:0010545,Mild micrognathia,Downbeat nystagmus,Name Mismatch,True,Mild micrognathia,1,sim4,False,Check Mapping,False,,
HP:0010519,Left ventricular outflow tract obstruction,Increased fetal movement,Name Mismatch,True,Left ventricular outflow tract obstruction,1,sim4,False,Check Mapping,False,,
HP:0010518,Obstruction of the left ventricular outflow tract,Thyroglossal cyst,Name Mismatch,True,Obstruction of the left ventricular outflow tract,1,sim4,False,Check Mapping,False,,
HP:0010876,Hypoplastic aortic valve,Abnormal circulating protein concentration,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0010878,Hypoplasia of the aortic valve,Fetal cystic hygroma,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0011039,Abnormal helix morphology,Abnormal helix morphology,Exact Match,True,Abnormal helix morphology,1,sim4,True,None,True,,
HP:0010878,Hypoplastic aortic valve,Fetal cystic hygroma,Name Mismatch,True,Hypoplastic aortic valve,1,sim4,False,Check Mapping,False,,
HP:0010936,Hypoplasia of the aortic valve,Abnormality of the lower urinary tract,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0010936,Hypoplasia of the aortic arch,Abnormality of the lower urinary tract,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010931,Hypoplasia of the aortic valve,Abnormal blood sodium concentration,Name Mismatch,True,Hypoplasia of the aortic valve,1,sim4,False,Check Mapping,False,,
HP:0010917,Hypoplastic aortic arch,Abnormal circulating tyrosine concentration,Name Mismatch,True,Hypoplastic aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010916,Hypoplasia of the distal aortic arch,Abnormal circulating alanine concentration,Name Mismatch,True,Hypoplasia of the distal aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010916,Hypoplasia of the aortic arch,Abnormal circulating alanine concentration,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010912,Hypoplasia of the aortic arch,Abnormal circulating isoleucine concentration,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010912,Aortic arch hypoplasia,Abnormal circulating isoleucine concentration,Name Mismatch,True,Aortic arch hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010911,Hypoplasia of the aortic arch,Hyperleucinemia,Name Mismatch,True,Hypoplasia of the aortic arch,1,sim4,False,Check Mapping,False,,
HP:0010901,Aortic valve hypoplasia,Abnormal circulating methionine concentration,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010899,Aortic valve hypoplasia,Abnormal circulating aspartate family amino acid concentration,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010898,Aortic valve hypoplasia,Abnormal circulating sarcosine concentration,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010896,Labial hypoplasia,Hypersarcosinemia,Name Mismatch,True,Labial hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010893,Aortic valve hypoplasia,Abnormal circulating phenylalanine concentration,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010890,Aortic valve hypoplasia,Morbus Osgood-Schlatter,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010885,Aortic valve hypoplasia,Avascular necrosis,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0010881,Aortic valve hypoplasia,Abnormality of the umbilical cord,Name Mismatch,True,Aortic valve hypoplasia,1,sim4,False,Check Mapping,False,,
HP:0002933,Elevated circulating aspartate aminotransferase concentration,Ventral hernia,Name Mismatch,True,Elevated circulating aspartate aminotransferase concentration,1,sim4,False,Check Mapping,False,,
HP:0002564,Right ventricular hypertrophy,obsolete Malformation of the heart and great vessels,Name Mismatch,True,Right ventricular hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0002910,Elevated serum transaminases,Elevated circulating hepatic transaminase concentration,Synonym,True,Elevated serum transaminases,1,sim4,True,None,True,,
HP:0000767,Ambiguous genitalia,Pectus excavatum,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0000789,"Ambiguous genitalia (explicitly stated, including borderline clitoromegaly and posterior labial fusion)",Infertility,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0000778,Hypoplastic clitoris,Hypoplasia of the thymus,Name Mismatch,True,Hypoplastic clitoris,1,sim4,False,Check Mapping,False,,
HP:0000776,Posterior labial fusion,Congenital diaphragmatic hernia,Name Mismatch,True,Posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000776,Clitoral hypertrophy,Congenital diaphragmatic hernia,Name Mismatch,True,Clitoral hypertrophy,1,sim4,False,Check Mapping,False,,
HP:0000776,Borderline posterior labial fusion,Congenital diaphragmatic hernia,Name Mismatch,True,Borderline posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000774,Ambiguous genitalia,Narrow chest,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0000772,Ambiguous genitalia,Abnormal rib morphology,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0000765,Cardiomegaly,Abnormal thorax morphology,Name Mismatch,True,Cardiomegaly,1,sim4,False,Check Mapping,False,,
HP:0000809,Labial fusion,Urinary tract atresia,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000760,Small anterior fontanelle (inferred from microcephaly and OFC < 3rd percentile),,Invalid ID,False,Small anterior fontanelle,1,sim4,False,Invalid ID,False,,
HP:0000760,Low birth weight,,Invalid ID,False,Low birth weight,1,sim4,False,Invalid ID,False,,
HP:0000760,Ambiguous genitalia,,Invalid ID,False,Ambiguous genitalia,1,sim4,False,Invalid ID,False,,
HP:0000749,Labial fusion,Paroxysmal bursts of laughter,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000723,Ambiguous genitalia,Restrictive behavior,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0000712,Ambiguous genitalia,Emotional lability,Name Mismatch,True,Ambiguous genitalia,1,sim4,False,Check Mapping,False,,
HP:0000710,Hypoplastic left heart syndrome (This is a specific subtype of congenital heart disease mentioned in the context),Hyperorality,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0000808,Labial fusion,Penoscrotal hypospadias,Name Mismatch,True,Labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000817,Mild metabolic acidosis,Reduced eye contact,Name Mismatch,True,Mild metabolic acidosis,1,sim4,False,Check Mapping,False,,
HP:0000388,Simplified helices,Otitis media,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0001079,Short stature,,Invalid ID,False,Short stature,1,sim4,False,Invalid ID,False,,
HP:0001089,Symmetric intrauterine growth retardation (SGA),Iris atrophy,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001089,Symmetric intrauterine growth retardation,Iris atrophy,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001089,Small for gestational age (SGA),Iris atrophy,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0001087,Symmetric intrauterine growth retardation (IUGR),Developmental glaucoma,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001085,Postnatal growth retardation,Papilledema,Name Mismatch,True,Postnatal growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001085,Microcephaly,Papilledema,Name Mismatch,True,Microcephaly,1,sim4,False,Check Mapping,False,,
HP:0001081,Microcephaly,Cholelithiasis,Name Mismatch,True,Microcephaly,1,sim4,False,Check Mapping,False,,
HP:0001062,Clitoromegaly,Atypical nevus,Name Mismatch,True,Clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0000821,Clitoromegaly,Hypothyroidism,Name Mismatch,True,Clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0000973,Symmetric short stature,Cutis laxa,Name Mismatch,True,Symmetric short stature,1,sim4,False,Check Mapping,False,,
HP:0000863,Posterior labial fusion,Central diabetes insipidus,Name Mismatch,True,Posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000860,Widely spaced nipples,Parathyroid hypoplasia,Name Mismatch,True,Widely spaced nipples,1,sim4,False,Check Mapping,False,,
HP:0000857,Genital ambiguity,Neonatal insulin-dependent diabetes mellitus,Name Mismatch,True,Genital ambiguity,1,sim4,False,Check Mapping,False,,
HP:0000847,Elevated lactate level,Abnormality of renin-angiotensin system,Name Mismatch,True,Elevated lactate level,1,sim4,False,Check Mapping,False,,
HP:0000830,Posterior labial fusion,Anterior hypopituitarism,Name Mismatch,True,Posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000822,Widely spaced nipples,Hypertension,Name Mismatch,True,Widely spaced nipples,1,sim4,False,Check Mapping,False,,
HP:0000709,Short stature,Psychosis,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0000709,Low birth weight,Psychosis,Name Mismatch,True,Low birth weight,1,sim4,False,Check Mapping,False,,
HP:0000705,Mild dysmorphic facial features,Amelogenesis imperfecta,Name Mismatch,True,Mild dysmorphic facial features,1,sim4,False,Check Mapping,False,,
HP:0000393,Simple helix,,Invalid ID,False,Simple helix,1,sim4,False,Invalid ID,False,,
HP:0000402,Simplified helices,Stenosis of the external auditory canal,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0000398,Proportionate short stature,,Invalid ID,False,Proportionate short stature,1,sim4,False,Invalid ID,False,,
HP:0000396,Simple helix,Overfolded helix,Name Mismatch,True,Simple helix,1,sim4,False,Check Mapping,False,,
HP:0000396,Poorly folded helix,Overfolded helix,Name Mismatch,True,Poorly folded helix,1,sim4,False,Check Mapping,False,,
HP:0000396,Overfolding of the helix,Overfolded helix,Name Mismatch,True,Overfolding of the helix,1,sim4,False,Check Mapping,False,,
HP:0000395,Simplified helix,Prominent antihelix,Name Mismatch,True,Simplified helix,1,sim4,False,Check Mapping,False,,
HP:0000393,Simplified ear helix,,Invalid ID,False,Simplified ear helix,1,sim4,False,Invalid ID,False,,
HP:0000392,Simplified helix,,Invalid ID,False,Simplified helix,1,sim4,False,Invalid ID,False,,
HP:0000704,Short stature,Periodontitis,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0000391,Simple helix,Thickened helices,Name Mismatch,True,Simple helix,1,sim4,False,Check Mapping,False,,
HP:0000390,Simplified external ear,,Invalid ID,False,Simplified external ear,1,sim4,False,Invalid ID,False,,
HP:0000389,Simplified pinna,Chronic otitis media,Name Mismatch,True,Simplified pinna,1,sim4,False,Check Mapping,False,,
HP:0000389,Simplified helix,Chronic otitis media,Name Mismatch,True,Simplified helix,1,sim4,False,Check Mapping,False,,
HP:0000389,Simplified helices,Chronic otitis media,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0000389,Simplified external ears,Chronic otitis media,Name Mismatch,True,Simplified external ears,1,sim4,False,Check Mapping,False,,
HP:0000389,Simplified external ear,Chronic otitis media,Name Mismatch,True,Simplified external ear,1,sim4,False,Check Mapping,False,,
HP:0000403,Simple ear,Recurrent otitis media,Name Mismatch,True,Simple ear,1,sim4,False,Check Mapping,False,,
HP:0000413,Simplified pinna,Atresia of the external auditory canal,Name Mismatch,True,Simplified pinna,1,sim4,False,Check Mapping,False,,
HP:0000454,Simplified helices,Flared nostrils,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0000462,Simplified ear helices,,Invalid ID,False,Simplified ear helices,1,sim4,False,Invalid ID,False,,
HP:0000698,Bilateral posterior labial fusion,Conical tooth,Name Mismatch,True,Bilateral posterior labial fusion,1,sim4,False,Check Mapping,False,,
HP:0000653,Small for gestational age (SGA),Sparse eyelashes,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0000600,Poorly developed helix,Abnormality of the pharynx,Name Mismatch,True,Poorly developed helix,1,sim4,False,Check Mapping,False,,
HP:0000598,Dysplastic ears,Abnormality of the ear,Name Mismatch,True,Dysplastic ears,1,sim4,False,Check Mapping,False,,
HP:0000597,Simplified helices,Ophthalmoparesis,Name Mismatch,True,Simplified helices,1,sim4,False,Check Mapping,False,,
HP:0000593,Hypoplastic labia majora,Abnormal anterior chamber morphology,Name Mismatch,True,Hypoplastic labia majora,1,sim4,False,Check Mapping,False,,
HP:0000586,Short stature,Shallow orbits,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0000582,Simplified helix,Upslanted palpebral fissure,Name Mismatch,True,Simplified helix,1,sim4,False,Check Mapping,False,,
HP:0000539,Short stature,Abnormality of refraction,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0000478,Small genitalia,Abnormality of the eye,Name Mismatch,True,Small genitalia,1,sim4,False,Check Mapping,False,,
HP:0000478,Small for gestational age (SGA),Abnormality of the eye,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0000478,Mildly simplified ear helices,Abnormality of the eye,Name Mismatch,True,Mildly simplified ear helices,1,sim4,False,Check Mapping,False,,
HP:0000478,Low birth weight,Abnormality of the eye,Name Mismatch,True,Low birth weight,1,sim4,False,Check Mapping,False,,
HP:0000478,Hypoplastic left heart syndrome,Abnormality of the eye,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0000478,Borderline clitoromegaly (specifically noted ambiguous genitalia with prominent clitoris),Abnormality of the eye,Name Mismatch,True,Borderline clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0001093,Symmetric intrauterine growth retardation (IUGR),Optic nerve dysplasia,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001095,Short stature,Hypertensive retinopathy,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0001095,Small for gestational age (SGA),Hypertensive retinopathy,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0001507,Cardiac defect,Growth abnormality,Name Mismatch,True,Cardiac defect,1,sim4,False,Check Mapping,False,,
HP:0001517,Postnatal growth retardation,,Invalid ID,False,Postnatal growth retardation,1,sim4,False,Invalid ID,False,,
HP:0001515,Low birth weight,,Invalid ID,False,Low birth weight,1,sim4,False,Invalid ID,False,,
HP:0001512,Low birth weight,,Invalid ID,False,Low birth weight,1,sim4,False,Invalid ID,False,,
HP:0001511,Symmetric intrauterine growth restriction,Intrauterine growth retardation,Name Mismatch,True,Symmetric intrauterine growth restriction,1,sim4,False,Check Mapping,False,,
HP:0001508,Symmetric intrauterine growth retardation (SGA),Failure to thrive,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001508,Symmetric intrauterine growth retardation,Failure to thrive,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001508,Postnatal growth retardation,Failure to thrive,Name Mismatch,True,Postnatal growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001439,Hypoplasia of the aorta,,Invalid ID,False,Hypoplasia of the aorta,1,sim4,False,Invalid ID,False,,
HP:0001325,Small placenta,Hypoglycemic coma,Name Mismatch,True,Small placenta,1,sim4,False,Check Mapping,False,,
HP:0001427,Hypoplastic left heart syndrome,Mitochondrial inheritance,Name Mismatch,True,Hypoplastic left heart syndrome,1,sim4,False,Check Mapping,False,,
HP:0001421,Cardiomegaly,Abnormality of the musculature of the hand,Name Mismatch,True,Cardiomegaly,1,sim4,False,Check Mapping,False,,
HP:0001397,Cardiomegaly,Hepatic steatosis,Name Mismatch,True,Cardiomegaly,1,sim4,False,Check Mapping,False,,
HP:0001393,Hypoplastic left heart syndrome,,Invalid ID,False,Hypoplastic left heart syndrome,1,sim4,False,Invalid ID,False,,
HP:0001364,Micrognathia,,Invalid ID,False,Micrognathia,1,sim4,False,Invalid ID,False,,
HP:0001340,"Complex congenital heart disease (HPO term is a parent concept, as specific types are not explicitly mapped to individual HPO terms)",Enhancement of the C-reflex,Name Mismatch,True,Complex congenital heart disease,1,sim4,False,Check Mapping,False,,
HP:0001338,Borderline clitoromegaly,Partial agenesis of the corpus callosum,Name Mismatch,True,Borderline clitoromegaly,1,sim4,False,Check Mapping,False,,
HP:0001517,Short stature,,Invalid ID,False,Short stature,1,sim4,False,Invalid ID,False,,
HP:0001517,Small for gestational age,,Invalid ID,False,Small for gestational age,1,sim4,False,Invalid ID,False,,
HP:0001517,Small for gestational age (SGA),,Invalid ID,False,Small for gestational age,1,sim4,False,Invalid ID,False,,
HP:0001517,Symmetric intrauterine growth retardation (IUGR),,Invalid ID,False,Symmetric intrauterine growth retardation,1,sim4,False,Invalid ID,False,,
HP:0001520,Small for gestational age,Large for gestational age,Name Mismatch,True,Small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0001520,Intrauterine growth retardation,Large for gestational age,Name Mismatch,True,Intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001519,Small head circumference,Disproportionate tall stature,Name Mismatch,True,Small head circumference,1,sim4,False,Check Mapping,False,,
HP:0001519,Microcephaly,Disproportionate tall stature,Name Mismatch,True,Microcephaly,1,sim4,False,Check Mapping,False,,
HP:0001519,Fetal growth retardation,Disproportionate tall stature,Name Mismatch,True,Fetal growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001519,Failure to thrive,Disproportionate tall stature,Name Mismatch,True,Failure to thrive,1,sim4,False,Check Mapping,False,,
HP:0001519,Decreased body length,Disproportionate tall stature,Name Mismatch,True,Decreased body length,1,sim4,False,Check Mapping,False,,
HP:0001518,Symmetric intrauterine growth retardation (IUGR),Small for gestational age,Name Mismatch,True,Symmetric intrauterine growth retardation,1,sim4,False,Check Mapping,False,,
HP:0001518,Small for gestational age at birth,Small for gestational age,Name Mismatch,True,Small for gestational age at birth,1,sim4,False,Check Mapping,False,,
HP:0001518,Small for gestational age (SGA),Small for gestational age,Exact Match,True,Small for gestational age,1,sim4,True,None,True,,
HP:0001518,Short stature,Small for gestational age,Name Mismatch,True,Short stature,1,sim4,False,Check Mapping,False,,
HP:0001518,Low birth weight (2.18 kg at term; <2500 g),Small for gestational age,Synonym,True,Low birth weight,1,sim4,True,None,True,,
HP:0001518,Intrauterine growth restriction,Small for gestational age,Name Mismatch,True,Intrauterine growth restriction,1,sim4,False,Check Mapping,False,,
HP:0001518,Fetus small for gestational age,Small for gestational age,Name Mismatch,True,Fetus small for gestational age,1,sim4,False,Check Mapping,False,,
HP:0001518,Fetal growth restriction,Small for gestational age,Name Mismatch,True,Fetal growth restriction,1,sim4,False,Check Mapping,False,,
HP:0001334,Mild dysmorphism,Communicating hydrocephalus,Name Mismatch,True,Mild dysmorphism,1,sim4,False,Check Mapping,False,,
